record_time,air_pres,air_temp,water_temp,wind_dir,wind_speed
2014-03-08 14:39:01,1021.3,2.6,4.9,246.0,5.6
2014-03-08 14:40:01,1021.3,2.8,4.9,251.0,5.5
2014-03-08 14:41:01,1021.3,2.6,4.9,257.0,6.1
2014-03-08 14:42:01,1021.3,2.6,4.9,252.0,5.6
2014-03-08 14:43:01,1021.3,2.7,4.9,249.0,5.1
2014-03-08 14:44:01,1021.3,2.6,4.9,249.0,5.1
2014-03-08 14:45:01,1021.3,2.6,4.9,247.0,5.3
2014-03-08 14:46:01,1021.3,2.7,4.9,251.0,5.3
2014-03-08 14:47:01,1021.1,2.5,4.9,253.0,6.2
2014-03-08 14:48:01,1021.1,2.5,4.9,254.0,6.2
2014-03-08 14:49:01,1021.1,2.5,4.9,247.0,5.8
2014-03-08 14:50:01,1021.1,2.5,4.9,252.0,5.5
2014-03-08 14:51:01,1021.1,2.5,4.9,250.0,5.3
2014-03-08 14:52:01,1021.0,2.5,4.9,247.0,5.7
2014-03-08 14:53:01,1021.1,2.5,4.9,255.0,5.8
2014-03-08 14:54:01,1021.1,2.4,4.9,255.0,5.2
2014-03-08 14:55:01,1021.0,2.4,4.9,254.0,5.3
2014-03-08 14:56:01,1021.0,2.4,4.9,254.0,5.7
2014-03-08 14:57:01,1021.0,2.4,4.9,254.0,5.7
2014-03-08 14:58:01,1021.0,2.5,4.9,255.0,5.3
2014-03-08 14:59:01,1021.0,2.5,4.9,255.0,5.1
2014-03-08 15:00:01,1021.0,2.4,4.9,259.0,5.5
2014-03-08 15:01:01,1021.0,2.5,4.9,254.0,5.5
2014-03-08 15:02:01,1021.0,2.5,4.9,259.0,4.4
2014-03-08 15:03:01,1021.0,2.7,4.9,284.0,3.4
2014-03-08 15:04:01,1020.8,2.9,4.9,312.0,4.1
2014-03-08 15:05:01,1020.8,2.8,4.9,298.0,4.8
2014-03-08 15:06:01,1020.8,2.7,4.9,301.0,5.3
2014-03-08 15:07:01,1020.8,2.8,4.9,306.0,5.0
2014-03-08 15:08:01,1020.8,2.8,4.9,308.0,4.9
2014-03-08 15:09:01,1020.8,2.9,4.9,296.0,4.5
2014-03-08 15:10:01,1020.8,2.8,4.9,306.0,4.8
2014-03-08 15:11:01,1020.8,2.7,4.9,303.0,4.8
2014-03-08 15:12:01,1020.8,2.7,4.9,300.0,5.0
2014-03-08 15:13:01,1020.8,2.9,4.9,300.0,5.0
2014-03-08 15:14:01,1020.8,2.9,4.9,294.0,4.6
2014-03-08 15:15:01,1020.8,2.8,4.9,298.0,5.2
2014-03-08 15:16:01,1020.8,2.7,4.9,299.0,5.5
2014-03-08 15:17:01,1020.8,2.7,4.9,301.0,4.6
2014-03-08 15:18:01,1020.8,2.8,4.9,299.0,4.1
2014-03-08 15:19:01,1020.8,2.7,4.9,305.0,4.5
2014-03-08 15:20:01,1020.6,2.9,4.9,302.0,4.2
2014-03-08 15:21:01,1020.6,2.8,4.9,302.0,4.8
2014-03-08 15:22:01,1020.6,2.8,4.9,304.0,4.4
2014-03-08 15:23:01,1020.6,2.8,4.9,303.0,4.0
2014-03-08 15:24:01,1020.8,2.7,4.9,311.0,4.5
2014-03-08 15:25:01,1020.8,2.7,4.9,304.0,3.8
2014-03-08 15:26:01,1020.6,2.8,4.9,298.0,3.8
2014-03-08 15:27:01,1020.6,2.8,4.9,300.0,4.1
2014-03-08 15:28:01,1020.6,2.8,4.9,308.0,4.5
2014-03-08 15:29:01,1020.6,2.8,4.9,300.0,4.6
2014-03-08 15:30:01,1020.8,2.7,4.9,304.0,4.9
2014-03-08 15:31:01,1020.6,2.9,4.9,297.0,4.1
2014-03-08 15:32:01,1020.6,2.9,4.9,299.0,4.2
2014-03-08 15:33:01,1020.6,2.9,4.9,287.0,5.2
2014-03-08 15:34:01,1020.6,2.9,4.9,296.0,4.9
2014-03-08 15:35:01,1020.6,2.9,4.9,296.0,4.5
2014-03-08 15:36:01,1020.6,2.9,4.9,292.0,4.5
2014-03-08 15:37:01,1020.6,3.0,4.9,284.0,4.9
2014-03-08 15:38:01,1020.6,2.9,4.9,300.0,5.0
2014-03-08 15:39:01,1020.6,2.9,4.9,291.0,5.1
2014-03-08 15:40:01,1020.6,2.9,4.9,292.0,4.7
2014-03-08 15:41:01,1020.6,2.9,4.9,296.0,5.0
2014-03-08 15:42:01,1020.6,2.8,5.0,296.0,4.7
2014-03-08 15:43:01,1020.6,3.0,5.0,292.0,3.9
2014-03-08 15:44:01,1020.6,2.9,5.0,283.0,4.9
2014-03-08 15:45:01,1020.5,2.9,5.0,291.0,4.8
2014-03-08 15:46:01,1020.5,2.9,5.0,300.0,4.8
2014-03-08 15:47:01,1020.5,2.9,5.0,283.0,5.3
2014-03-08 15:48:01,1020.5,2.9,5.0,284.0,5.5
2014-03-08 15:49:01,1020.5,2.9,5.0,290.0,4.8
2014-03-08 15:50:01,1020.5,2.9,5.0,289.0,4.5
2014-03-08 15:51:01,1020.5,3.0,5.0,281.0,4.5
2014-03-08 15:52:01,1020.5,2.9,5.0,291.0,5.1
2014-03-08 15:53:01,1020.5,2.9,5.0,285.0,5.0
2014-03-08 15:54:01,1020.5,2.9,5.0,286.0,4.8
2014-03-08 15:55:01,1020.5,2.9,5.0,291.0,3.8
2014-03-08 15:56:01,1020.5,3.0,5.0,286.0,4.1
2014-03-08 15:57:01,1020.5,2.9,5.0,283.0,5.2
2014-03-08 15:58:01,1020.5,3.0,5.0,276.0,5.2
2014-03-08 15:59:01,1020.5,3.0,5.0,278.0,4.8
2014-03-08 16:00:01,1020.5,3.0,5.0,275.0,4.5
2014-03-08 16:01:01,1020.5,3.0,5.0,272.0,4.1
2014-03-08 16:02:01,1020.5,3.1,5.0,272.0,4.4
2014-03-08 16:03:01,1020.5,3.1,5.0,271.0,4.4
2014-03-08 16:04:01,1020.5,3.0,5.0,296.0,4.5
2014-03-08 16:05:01,1020.5,3.0,5.0,287.0,4.8
2014-03-08 16:06:01,1020.5,3.0,5.0,273.0,5.1
2014-03-08 16:07:01,1020.5,3.0,5.0,284.0,4.8
2014-03-08 16:08:01,1020.5,3.0,5.0,280.0,4.1
2014-03-08 16:09:01,1020.5,3.1,5.0,271.0,4.4
2014-03-08 16:10:01,1020.5,3.1,5.0,283.0,4.6
2014-03-08 16:11:01,1020.5,3.0,5.0,280.0,4.5
2014-03-08 16:12:01,1020.5,3.0,5.0,282.0,5.2
2014-03-08 16:13:01,1020.5,3.0,5.0,286.0,4.6
2014-03-08 16:14:01,1020.5,3.0,5.0,281.0,4.3
2014-03-08 16:15:01,1020.5,3.0,5.0,278.0,4.5
2014-03-08 16:16:01,1020.5,3.0,5.0,284.0,4.7
2014-03-08 16:17:01,1020.5,3.0,5.0,283.0,4.2
2014-03-08 16:18:01,1020.5,3.1,5.0,282.0,3.9
2014-03-08 16:19:01,1020.5,3.1,5.0,289.0,4.1
2014-03-08 16:20:01,1020.5,3.2,5.0,283.0,3.9
2014-03-08 16:21:01,1020.5,3.2,5.0,282.0,4.1
2014-03-08 16:22:01,1020.5,3.0,5.0,287.0,4.5
2014-03-08 16:23:01,1020.5,3.0,5.0,296.0,3.8
2014-03-08 16:24:01,1020.3,3.0,5.0,289.0,4.1
2014-03-08 16:25:01,1020.5,3.0,5.0,290.0,4.7
2014-03-08 16:26:01,1020.3,3.0,5.0,296.0,4.3
2014-03-08 16:27:01,1020.3,3.0,5.0,291.0,3.8
2014-03-08 16:28:01,1020.5,3.1,5.0,283.0,4.0
2014-03-08 16:29:01,1020.3,3.2,5.0,280.0,4.3
2014-03-08 16:30:01,1020.5,3.3,5.0,280.0,4.1
2014-03-08 16:31:01,1020.5,3.1,5.0,287.0,4.2
2014-03-08 16:32:01,1020.5,3.2,5.0,293.0,3.7
2014-03-08 16:33:01,1020.3,3.2,5.0,291.0,3.9
2014-03-08 16:34:01,1020.5,3.2,5.0,279.0,4.1
2014-03-08 16:35:01,1020.3,3.1,5.0,281.0,4.2
2014-03-08 16:36:01,1020.5,3.1,5.0,287.0,4.0
2014-03-08 16:37:01,1020.5,3.1,5.0,295.0,3.6
2014-03-08 16:38:01,1020.5,3.2,5.0,292.0,3.4
2014-03-08 16:39:01,1020.3,3.1,5.0,281.0,3.9
2014-03-08 16:40:01,1020.3,3.2,5.0,281.0,4.3
2014-03-08 16:41:01,1020.5,3.1,5.0,279.0,4.1
2014-03-08 16:42:01,1020.3,3.2,5.0,280.0,3.8
2014-03-08 16:43:01,1020.3,3.2,5.0,280.0,3.7
2014-03-08 16:44:01,1020.5,3.2,5.0,286.0,4.0
2014-03-08 16:45:01,1020.5,3.2,5.0,274.0,4.1
2014-03-08 16:46:01,1020.3,3.2,5.0,274.0,3.8
2014-03-08 16:47:01,1020.5,3.2,5.0,274.0,4.0
2014-03-08 16:48:01,1020.5,3.1,5.0,272.0,4.4
2014-03-08 16:49:01,1020.3,3.0,5.0,259.0,4.5
2014-03-08 16:50:01,1020.3,3.0,5.0,265.0,4.5
2014-03-08 16:51:01,1020.5,2.8,5.0,261.0,4.2
2014-03-08 16:52:01,1020.3,2.9,5.0,274.0,4.2
2014-03-08 16:53:01,1020.3,2.9,5.0,278.0,5.2
2014-03-08 16:54:01,1020.3,2.7,5.0,252.0,5.4
2014-03-08 16:55:01,1020.3,2.6,5.0,252.0,5.5
2014-03-08 16:56:01,1020.3,2.6,5.0,254.0,5.2
2014-03-08 16:57:01,1020.3,2.5,5.0,252.0,5.7
2014-03-08 16:58:01,1020.3,2.5,5.0,251.0,5.5
2014-03-08 16:59:01,1020.3,2.5,5.0,256.0,5.8
2014-03-08 17:00:01,1020.3,2.5,5.0,259.0,5.2
2014-03-08 17:01:01,1020.3,2.5,5.0,254.0,5.8
2014-03-08 17:02:01,1020.3,2.5,5.0,253.0,5.8
2014-03-08 17:03:01,1020.3,2.5,5.0,252.0,5.7
2014-03-08 17:04:01,1020.3,2.5,5.0,248.0,5.5
2014-03-08 17:05:01,1020.1,2.5,5.0,254.0,4.9
2014-03-08 17:06:01,1020.3,2.7,5.0,274.0,4.9
2014-03-08 17:07:01,1020.3,2.5,5.0,259.0,5.0
2014-03-08 17:08:01,1020.1,2.5,5.0,254.0,5.2
2014-03-08 17:09:01,1020.1,2.5,5.0,260.0,5.2
2014-03-08 17:10:01,1020.1,2.4,5.0,257.0,5.4
2014-03-08 17:11:01,1020.1,2.4,5.0,255.0,5.7
2014-03-08 17:12:01,1020.1,2.3,5.0,254.0,5.5
2014-03-08 17:13:01,1020.3,2.3,5.0,255.0,5.6
2014-03-08 17:14:01,1020.1,2.3,5.0,251.0,5.4
2014-03-08 17:15:01,1020.1,2.3,5.0,255.0,5.4
2014-03-08 17:16:01,1020.1,2.3,5.0,251.0,5.3
2014-03-08 17:17:01,1020.1,2.3,5.0,249.0,5.3
2014-03-08 17:18:01,1020.1,2.4,5.0,250.0,5.5
2014-03-08 17:19:01,1020.1,2.4,5.0,255.0,5.2
2014-03-08 17:20:01,1020.1,2.3,5.0,256.0,5.5
2014-03-08 17:21:01,1020.1,2.4,5.0,254.0,5.8
2014-03-08 17:22:01,1020.1,2.4,5.0,254.0,5.5
2014-03-08 17:23:01,1020.1,2.3,5.0,254.0,5.6
2014-03-08 17:24:01,1020.1,2.2,5.0,255.0,6.2
2014-03-08 17:25:01,1020.1,2.2,5.0,252.0,5.9
6.2,1.6,4.8,317.0,4.1
2014-03-08 00:45:01,1026.2,1.7,4.8,311.0,3.9
2014-03-08 00:46:01,1026.2,1.6,4.8,306.0,3.4
2014-03-08 00:47:01,1026.2,1.6,4.8,307.0,4.1
2014-03-08 00:48:01,1026.2,1.6,4.8,312.0,4.2
2014-03-08 00:49:01,1026.0,1.6,4.8,310.0,4.0
2014-03-08 00:50:01,1026.2,1.7,4.8,316.0,4.0
2014-03-08 00:51:01,1026.0,1.6,4.8,314.0,3.9
2014-03-08 00:52:01,1026.2,1.6,4.8,311.0,4.1
2014-03-08 00:53:01,1026.2,1.7,4.8,310.0,4.1
2014-03-08 00:54:01,1026.2,1.6,4.8,313.0,3.6
2014-03-08 00:55:01,1026.2,1.6,4.8,310.0,4.1
2014-03-08 00:56:01,1026.2,1.6,4.8,314.0,3.8
2014-03-08 00:57:01,1026.2,1.7,4.8,314.0,3.6
2014-03-08 00:58:01,1026.2,1.6,4.8,315.0,3.6
2014-03-08 00:59:01,1026.2,1.7,4.8,311.0,3.6
2014-03-08 01:00:01,1026.2,1.6,4.8,315.0,3.9
2014-03-08 01:01:01,1026.2,1.6,4.8,312.0,3.6
2014-03-08 01:02:01,1026.2,1.6,4.8,312.0,3.5
2014-03-08 01:03:01,1026.0,1.5,4.8,320.0,3.5
2014-03-08 01:04:01,1026.0,1.6,4.8,318.0,3.7
2014-03-08 01:05:01,1026.0,1.5,4.8,321.0,3.4
2014-03-08 01:06:01,1026.0,1.6,4.8,319.0,3.2
2014-03-08 01:07:01,1026.2,1.5,4.8,325.0,3.5
2014-03-08 01:08:01,1026.0,1.5,4.8,323.0,3.6
2014-03-08 01:09:01,1026.0,1.5,4.8,323.0,3.4
2014-03-08 01:10:01,1026.0,1.5,4.8,328.0,3.3
2014-03-08 01:11:01,1026.0,1.6,4.8,323.0,3.2
2014-03-08 01:12:01,1026.0,1.6,4.8,326.0,3.4
2014-03-08 01:13:01,1026.0,1.6,4.8,326.0,3.4
2014-03-08 01:14:01,1026.0,1.5,4.8,324.0,3.1
2014-03-08 01:15:01,1026.0,1.5,4.8,326.0,3.5
2014-03-08 01:16:01,1026.2,1.6,4.8,321.0,3.2
2014-03-08 01:17:01,1026.2,1.5,4.8,328.0,3.1
2014-03-08 01:18:01,1026.0,1.5,4.8,323.0,3.1
2014-03-08 01:19:01,1026.2,1.6,4.8,316.0,3.0
2014-03-08 01:20:01,1026.2,1.5,4.8,326.0,3.1
2014-03-08 01:21:01,1026.2,1.6,4.8,328.0,3.2
2014-03-08 01:22:01,1026.2,1.5,4.8,326.0,3.1
2014-03-08 01:23:01,1026.2,1.5,4.8,323.0,3.2
2014-03-08 01:24:01,1026.2,1.5,4.8,321.0,3.0
2014-03-08 01:25:01,1026.2,1.5,4.8,321.0,3.4
2014-03-08 01:26:01,1026.2,1.5,4.8,315.0,3.1
2014-03-08 01:27:01,1026.2,1.5,4.8,319.0,2.7
2014-03-08 01:28:01,1026.2,1.5,4.8,323.0,3.1
2014-03-08 01:29:01,1026.2,1.5,4.8,322.0,2.6
2014-03-08 01:30:01,1026.2,1.5,4.8,316.0,2.7
2014-03-08 01:31:01,1026.2,1.6,4.8,317.0,2.4
2014-03-08 01:32:01,1026.2,1.5,4.8,323.0,2.5
2014-03-08 01:33:01,1026.2,1.5,4.8,328.0,2.7
2014-03-08 01:34:01,1026.2,1.5,4.8,327.0,3.0
2014-03-08 01:35:01,1026.2,1.5,4.8,328.0,3.3
2014-03-08 01:36:01,1026.2,1.5,4.8,322.0,2.6
2014-03-08 01:37:01,1026.2,1.5,4.8,327.0,3.0
2014-03-08 01:38:01,1026.2,1.5,4.8,330.0,3.0
2014-03-08 01:39:01,1026.2,1.5,4.8,331.0,2.8
2014-03-08 01:40:01,1026.2,1.5,4.8,330.0,2.9
2014-03-08 01:41:01,1026.2,1.5,4.8,334.0,3.0
2014-03-08 01:42:01,1026.2,1.5,4.8,340.0,3.0
2014-03-08 01:43:01,1026.2,1.5,4.8,335.0,2.7
2014-03-08 01:44:01,1026.2,1.5,4.8,329.0,2.4
2014-03-08 01:45:01,1026.2,1.5,4.8,339.0,2.6
2014-03-08 01:46:01,1026.2,1.5,4.8,338.0,2.5
2014-03-08 01:47:01,1026.2,1.5,4.8,334.0,2.5
2014-03-08 01:48:01,1026.2,1.5,4.8,337.0,3.0
2014-03-08 01:49:01,1026.0,1.5,4.8,331.0,2.7
2014-03-08 01:50:01,1026.0,1.5,4.8,335.0,2.6
2014-03-08 01:51:01,1026.0,1.5,4.8,337.0,2.7
2014-03-08 01:52:01,1026.0,1.5,4.8,328.0,2.7
2014-03-08 01:53:01,1026.0,1.5,4.8,337.0,2.7
2014-03-08 01:54:01,1026.0,1.5,4.8,337.0,2.7
2014-03-08 01:55:01,1026.0,1.5,4.8,334.0,2.5
2014-03-08 01:56:01,1026.0,1.5,4.8,339.0,2.7
2014-03-08 01:57:01,1026.0,1.5,4.8,331.0,2.6
2014-03-08 01:58:01,1026.0,1.5,4.8,335.0,2.5
2014-03-08 01:59:01,1026.0,1.5,4.8,339.0,2.7
2014-03-08 02:00:01,1026.0,1.5,4.8,336.0,2.5
2014-03-08 02:01:01,1026.0,1.5,4.8,335.0,2.4
2014-03-08 02:02:01,1026.0,1.5,4.8,335.0,2.4
2014-03-08 02:03:01,1026.0,1.5,4.8,332.0,2.2
2014-03-08 02:04:01,1026.0,1.5,4.8,336.0,2.4
2014-03-08 02:05:01,1026.0,1.5,4.8,333.0,2.3
2014-03-08 02:06:01,1026.0,1.5,4.8,341.0,2.5
2014-03-08 02:07:01,1026.0,1.5,4.8,338.0,2.4
2014-03-08 02:08:01,1026.0,1.5,4.8,341.0,2.4
2014-03-08 02:09:01,1026.0,1.5,4.8,334.0,2.4
2014-03-08 02:10:01,1026.0,1.5,4.8,336.0,2.6
2014-03-08 02:11:01,1026.0,1.4,4.8,335.0,2.7
2014-03-08 02:12:01,1026.0,1.5,4.8,330.0,2.4
2014-03-08 02:13:01,1026.0,1.5,4.8,324.0,2.0
2014-03-08 02:14:01,1026.0,1.5,4.8,323.0,1.7
2014-03-08 02:15:01,1026.0,1.5,4.8,322.0,1.8
2014-03-08 02:16:01,1026.0,1.5,4.8,321.0,1.9
2014-03-08 02:17:01,1026.0,1.5,4.8,330.0,2.1
2014-03-08 02:18:01,1026.0,1.5,4.8,326.0,2.4
2014-03-08 02:19:01,1026.0,1.5,4.8,328.0,2.2
2014-03-08 02:20:01,1026.0,1.4,4.8,333.0,2.3
2014-03-08 02:21:01,1026.0,1.5,4.8,333.0,2.2
2014-03-08 02:22:01,1026.0,1.4,4.8,331.0,2.5
2014-03-08 02:23:01,1026.0,1.5,4.8,322.0,2.5
2014-03-08 02:24:01,1026.0,1.5,4.8,313.0,2.0
2014-03-08 02:25:01,1026.0,1.5,4.8,323.0,2.2
2014-03-08 02:26:01,1026.0,1.5,4.8,321.0,2.2
2014-03-08 02:27:01,1026.0,1.4,4.8,319.0,2.3
2014-03-08 02:28:01,1026.0,1.4,4.8,314.0,2.2
2014-03-08 02:29:01,1026.0,1.4,4.8,318.0,2.1
2014-03-08 02:30:01,1026.0,1.4,4.8,323.0,2.2
2014-03-08 02:31:01,1026.0,1.5,4.8,311.0,2.1
2014-03-08 02:32:01,1026.2,1.5,4.8,305.0,2.1
2014-03-08 02:33:01,1026.2,1.4,4.8,308.0,2.3
2014-03-08 02:34:01,1026.0,1.4,4.8,311.0,2.1
2014-03-08 02:35:01,1026.2,1.4,4.8,308.0,2.0
2014-03-08 02:36:01,1026.2,1.4,4.8,313.0,1.9
2014-03-08 02:37:01,1026.2,1.3,4.8,316.0,2.0
2014-03-08 02:38:01,1026.0,1.3,4.8,310.0,1.7
2014-03-08 02:39:01,1026.0,1.3,4.8,308.0,1.8
2014-03-08 02:40:01,1026.0,1.3,4.8,316.0,1.8
2014-03-08 02:41:01,1026.0,1.3,4.8,315.0,1.7
2014-03-08 02:42:01,1025.9,1.3,4.8,318.0,1.7
2014-03-08 02:43:01,1025.9,1.2,4.8,323.0,1.5
2014-03-08 02:44:01,1025.9,1.2,4.8,317.0,1.6
2014-03-08 02:45:01,1025.9,1.3,4.8,314.0,1.4
2014-03-08 02:46:01,1025.9,1.3,4.8,320.0,1.5
2014-03-08 02:47:01,1025.9,1.3,4.8,313.0,1.6
2014-03-08 02:48:01,1025.9,1.3,4.8,311.0,1.5
2014-03-08 02:49:01,1025.9,1.3,4.8,305.0,1.7
2014-03-08 02:50:01,1025.9,1.2,4.8,317.0,1.6
2014-03-08 02:51:01,1025.9,1.2,4.8,319.0,1.5
2014-03-08 02:52:01,1025.9,1.2,4.8,314.0,1.3
2014-03-08 02:53:01,1025.9,1.3,4.8,320.0,1.7
2014-03-08 02:54:01,1025.9,1.2,4.8,325.0,1.7
2014-03-08 02:55:01,1025.7,1.2,4.8,319.0,1.4
2014-03-08 02:56:01,1025.7,1.3,4.8,311.0,1.4
2014-03-08 02:57:01,1025.7,1.2,4.8,328.0,1.3
2014-03-08 02:58:01,1025.7,1.2,4.8,325.0,1.4
2014-03-08 02:59:01,1025.7,1.2,4.8,332.0,1.5
2014-03-08 03:00:01,1025.7,1.2,4.8,329.0,1.7
2014-03-08 03:01:01,1025.7,1.2,4.8,327.0,2.0
2014-03-08 03:02:01,1025.7,1.2,4.8,317.0,1.7
2014-03-08 03:03:01,1025.7,1.2,4.8,325.0,1.6
2014-03-08 03:04:01,1025.5,1.2,4.8,325.0,1.7
2014-03-08 03:05:01,1025.5,1.2,4.8,325.0,1.6
2014-03-08 03:06:01,1025.5,1.2,4.8,325.0,1.7
2014-03-08 03:07:01,1025.5,1.2,4.8,331.0,1.6
2014-03-08 03:08:01,1025.5,1.2,4.8,338.0,1.7
2014-03-08 03:09:01,1025.5,1.2,4.8,330.0,2.2
2014-03-08 03:10:01,1025.5,1.2,4.8,337.0,2.0
2014-03-08 03:11:01,1025.5,1.1,4.8,339.0,2.0
2014-03-08 03:12:01,1025.5,1.2,4.8,332.0,2.1
2014-03-08 03:13:01,1025.5,1.2,4.8,342.0,2.0
2014-03-08 03:14:01,1025.5,1.1,4.8,343.0,2.2
2014-03-08 03:15:01,1025.5,1.1,4.8,339.0,2.4
2014-03-08 03:16:01,1025.5,1.1,4.8,335.0,1.9
2014-03-08 03:17:01,1025.5,1.1,4.8,338.0,2.0
2014-03-08 03:18:01,1025.5,1.1,4.8,338.0,2.0
2014-03-08 03:19:01,1025.5,1.1,4.8,339.0,2.4
2014-03-08 03:20:01,1025.5,1.1,4.8,341.0,2.3
2014-03-08 03:21:01,1025.5,1.0,4.8,334.0,2.4
2014-03-08 03:22:01,1025.3,1.1,4.8,337.0,2.4
2014-03-08 03:23:01,1025.3,1.0,4.8,332.0,2.3
2014-03-08 03:24:01,1025.3,1.1,4.8,332.0,2.1
2014-03-08 03:25:01,1025.3,1.1,4.8,335.0,2.1
2014-03-08 03:26:01,1025.3,1.1,4.8,337.0,2.2
2014-03-08 03:27:01,1025.3,1.1,4.8,331.0,2.2
2014-03-08 03:28:01,1025.3,1.1,4.8,327.0,1.9
2014-03-08 03:29:01,1025.3,1.2,4.8,330.0,1.8
2014-03-08 03:30:01,1025.3,1.1,4.8,335.0,2.0
2014-03-08 03:31:01,1025.2,1.2,4.8,334.0,1.8
2014-03-08 03:32:01,1025.2,1.2,4.8,335.0,2.0
2014-03-08 03:33:01,1025.2,1.2,4.8,329.0,2.0
2014-03-08 03:34:01,1025.2,1.1,4.8,336.0,2.0
2014-03-08 03:35:01,1025.3,1.1,4.8,342.0,1.9
2014-03-08 03:36:01,1025.2,1.1,4.8,340.0,2.3
2014-03-08 03:37:01,1025.2,1.1,4.8,345.0,2.5
2014-03-08 03:38:01,1025.2,1.1,4.8,337.0,2.6
2014-03-08 03:39:01,1025.2,1.2,4.8,332.0,2.9
2014-03-08 03:40:01,1025.2,1.1,4.8,338.0,2.7
2014-03-08 03:41:01,1025.2,1.1,4.8,339.0,2.6
2014-03-08 03:42:01,1025.2,1.1,4.8,340.0,2.7
2014-03-08 03:43:01,1025.2,1.1,4.8,335.0,2.7
2014-03-08 03:44:01,1025.2,1.2,4.8,333.0,2.5
2014-03-08 03:45:01,1025.2,1.1,4.8,332.0,2.5
2014-03-08 03:46:01,1025.2,1.1,4.8,337.0,2.6
2014-03-08 03:47:01,1025.2,1.1,4.8,338.0,2.8
2014-03-08 03:48:01,1025.2,1.1,4.8,337.0,2.6
2014-03-08 03:49:01,1025.2,1.1,4.8,333.0,2.4
2014-03-08 03:50:01,1025.2,1.0,4.8,335.0,2.7
2014-03-08 03:51:01,1025.2,1.1,4.8,331.0,2.5
2014-03-08 03:52:01,1025.0,1.0,4.8,331.0,2.5
2014-03-08 03:53:01,1025.2,1.1,4.8,337.0,3.1
2014-03-08 03:54:01,1025.2,1.1,4.8,343.0,2.7
2014-03-08 03:55:01,1025.2,1.1,4.8,344.0,3.0
2014-03-08 03:56:01,1025.0,1.1,4.8,339.0,2.7
2014-03-08 03:57:01,1025.0,1.1,4.8,342.0,2.5
2014-03-08 03:58:01,1025.0,1.0,4.8,334.0,2.7
2014-03-08 03:59:01,1025.0,1.0,4.8,334.0,2.6
2014-03-08 04:00:01,1025.2,1.1,4.8,339.0,2.6
2014-03-08 04:01:01,1025.0,1.0,4.8,340.0,2.7
2014-03-08 04:02:01,1025.2,1.0,4.8,338.0,2.6
2014-03-08 04:03:01,1025.0,1.1,4.8,341.0,2.8
2014-03-08 04:04:01,1025.0,1.0,4.8,335.0,2.7
2014-03-08 04:05:01,1025.0,1.1,4.8,337.0,2.7
2014-03-08 04:06:01,1025.0,1.0,4.8,334.0,2.8
2014-03-08 04:07:01,1025.0,1.0,4.8,331.0,2.9
2014-03-08 04:08:01,1025.0,1.0,4.8,336.0,2.7
2014-03-08 04:09:01,1025.0,1.0,4.8,334.0,2.6
2014-03-08 04:10:01,1025.0,1.0,4.8,327.0,2.7
2014-03-08 04:11:01,1025.0,1.0,4.8,331.0,3.2
2014-03-08 04:12:01,1025.0,1.0,4.8,336.0,2.9
2014-03-08 04:13:01,1025.0,0.9,4.8,331.0,2.9
2014-03-08 04:14:01,1025.0,1.0,4.8,336.0,2.9
2014-03-08 04:15:01,1025.0,1.0,4.8,325.0,3.1
2014-03-08 04:16:01,1025.0,1.0,4.8,327.0,2.8
2014-03-08 04:17:01,1025.0,1.0,4.8,326.0,2.8
2014-03-08 04:18:01,1025.2,0.9,4.8,328.0,3.1
2014-03-08 04:19:01,1025.0,1.0,4.8,323.0,2.7
2014-03-08 04:20:01,1025.0,0.9,4.8,319.0,2.7
2014-03-08 04:21:01,1025.0,0.9,4.8,320.0,2.9
2014-03-08 04:22:01,1025.0,0.9,4.8,326.0,3.0
2014-03-08 04:23:01,1025.0,0.9,4.8,320.0,2.5
2014-03-08 04:24:01,1025.0,0.9,4.8,322.0,2.4
2014-03-08 04:25:01,1025.0,1.0,4.8,319.0,2.4
2014-03-08 04:26:01,1025.0,0.9,4.8,317.0,2.4
2014-03-08 04:27:01,1025.0,0.9,4.8,319.0,2.7
2014-03-08 04:28:01,1025.0,0.9,4.8,335.0,2.4
2014-03-08 04:29:01,1025.0,0.9,4.8,325.0,2.7
2014-03-08 04:30:01,1025.0,0.9,4.8,327.0,2.7
2014-03-08 04:31:01,1025.0,0.9,4.8,317.0,2.7
2014-03-08 04:32:01,1025.0,0.9,4.8,327.0,2.6
2014-03-08 04:33:01,1025.0,0.9,4.8,317.0,2.5
2014-03-08 04:34:01,1025.0,0.8,4.8,308.0,2.5
2014-03-08 04:35:01,1024.8,0.8,4.8,317.0,2.4
2014-03-08 04:36:01,1025.0,0.8,4.8,319.0,2.5
2014-03-08 04:37:01,1024.8,0.9,4.8,321.0,2.4
2014-03-08 04:38:01,1024.8,0.8,4.9,317.0,2.3
2014-03-08 04:39:01,1024.8,0.8,4.9,312.0,2.4
2014-03-08 04:40:01,1024.8,0.8,4.9,316.0,2.3
2014-03-08 04:41:01,1024.8,0.8,4.9,314.0,2.8
2014-03-08 04:42:01,1024.8,0.8,4.9,316.0,2.6
2014-03-08 04:43:01,1024.8,0.8,4.9,319.0,2.5
2014-03-08 04:44:01,1024.8,0.8,4.9,321.0,2.5
2014-03-08 04:45:01,1024.8,0.8,4.9,316.0,2.4
2014-03-08 04:46:01,1024.8,0.8,4.9,317.0,2.5
2014-03-08 04:47:01,1024.8,0.8,4.9,321.0,2.6
